-4,-5.69348E-11
-3.99,-5.23778E-11
-3.98,-4.91366E-11
-3.97,-4.77712E-11
-3.96,-4.61838E-11
-3.95,-4.52599E-11
-3.94,-4.64576E-11
-3.93,-4.52054E-11
-3.92,-4.43539E-11
-3.91,-4.12276E-11
-3.9,-4.21133E-11
-3.89,-4.33768E-11
-3.88,-4.35289E-11
-3.87,-4.37848E-11
-3.86,-4.25766E-11
-3.85,-4.2837E-11
-3.84,-4.34039E-11
-3.83,-4.25617E-11
-3.82,-4.32884E-11
-3.81,-4.14805E-11
-3.8,-4.33896E-11
-3.79,-4.22726E-11
-3.78,-4.22771E-11
-3.77,-4.25961E-11
-3.76,-4.13661E-11
-3.75,-4.26004E-11
-3.74,-4.21097E-11
-3.73,-4.20608E-11
-3.72,-4.17632E-11
-3.71,-4.15133E-11
-3.7,-4.20318E-11
-3.69,-4.1799E-11
-3.68,-4.17672E-11
-3.67,-4.12367E-11
-3.66,-4.16417E-11
-3.65,-4.27961E-11
-3.64,-4.15099E-11
-3.63,-4.08856E-11
-3.62,-4.17244E-11
-3.61,-4.14799E-11
-3.6,-4.11987E-11
-3.59,-4.15485E-11
-3.58,-4.14009E-11
-3.57,-4.19083E-11
-3.56,-4.14417E-11
-3.55,-4.10327E-11
-3.54,-4.14409E-11
-3.53,-4.12637E-11
-3.52,-4.12735E-11
-3.51,-4.11755E-11
-3.5,-4.13071E-11
-3.49,-4.12876E-11
-3.48,-4.18399E-11
-3.47,-4.11602E-11
-3.46,-4.07076E-11
-3.45,-4.10453E-11
-3.44,-4.08864E-11
-3.43,-4.08202E-11
-3.42,-4.08745E-11
-3.41,-4.09041E-11
-3.4,-4.07726E-11
-3.39,-4.12401E-11
-3.38,-4.08872E-11
-3.37,-4.05349E-11
-3.36,-4.10228E-11
-3.35,-4.05144E-11
-3.34,-4.06225E-11
-3.33,-4.06005E-11
-3.32,-4.05677E-11
-3.31,-4.02814E-11
-3.3,-3.99293E-11
-3.29,-3.96427E-11
-3.28,-3.99688E-11
-3.27,-4.01796E-11
-3.26,-4.11142E-11
-3.25,-4.18288E-11
-3.24,-4.20539E-11
-3.23,-3.99776E-11
-3.22,-3.99642E-11
-3.21,-3.95815E-11
-3.2,-3.80106E-11
-3.19,-4.04176E-11
-3.18,-3.92077E-11
-3.17,-4.00203E-11
-3.16,-4.00654E-11
-3.15,-4.06484E-11
-3.14,-4.14518E-11
-3.13,-4.30204E-11
-3.12,-4.11898E-11
-3.11,-4.15399E-11
-3.1,-4.13379E-11
-3.09,-4.14628E-11
-3.08,-4.10928E-11
-3.07,-4.00463E-11
-3.06,-4.09428E-11
-3.05,-4.07132E-11
-3.04,-4.05502E-11
-3.03,-4.14099E-11
-3.02,-4.11769E-11
-3.01,-4.03621E-11
-3,-3.75909E-11
-2.99,-3.60751E-11
-2.98,-3.64962E-11
-2.97,-3.93049E-11
-2.96,-3.68525E-11
-2.95,-4.07323E-11
-2.94,-3.86552E-11
-2.93,-3.73791E-11
-2.92,-4.0922E-11
-2.91,-3.94485E-11
-2.9,-3.96696E-11
-2.89,-4.10182E-11
-2.88,-3.94801E-11
-2.87,-4.00225E-11
-2.86,-3.95565E-11
-2.85,-3.74929E-11
-2.84,-3.60538E-11
-2.83,-4.13033E-11
-2.82,-4.68075E-11
-2.81,-4.06645E-11
-2.8,-4.06373E-11
-2.79,-3.9865E-11
-2.78,-3.93849E-11
-2.77,-3.9158E-11
-2.76,-4.00446E-11
-2.75,-4.00155E-11
-2.74,-4.07649E-11
-2.73,-3.92825E-11
-2.72,-3.9495E-11
-2.71,-3.94423E-11
-2.7,-3.98775E-11
-2.69,-4.02841E-11
-2.68,-4.10771E-11
-2.67,-3.69378E-11
-2.66,-4.07611E-11
-2.65,-3.75732E-11
-2.64,-3.64477E-11
-2.63,-3.9018E-11
-2.62,-3.91952E-11
-2.61,-3.49076E-11
-2.6,-3.84695E-11
-2.59,-3.91996E-11
-2.58,-3.87311E-11
-2.57,-3.8455E-11
-2.56,-3.88492E-11
-2.55,-3.88528E-11
-2.54,-3.8687E-11
-2.53,-3.89916E-11
-2.52,-3.87962E-11
-2.51,-3.86345E-11
-2.5,-3.86582E-11
-2.49,-3.88628E-11
-2.48,-3.8931E-11
-2.47,-3.94535E-11
-2.46,-3.86951E-11
-2.45,-3.84834E-11
-2.44,-3.88459E-11
-2.43,-3.87417E-11
-2.42,-3.88323E-11
-2.41,-3.8918E-11
-2.4,-3.83864E-11
-2.39,-3.83566E-11
-2.38,-3.85468E-11
-2.37,-3.88087E-11
-2.36,-3.90797E-11
-2.35,-3.84872E-11
-2.34,-3.84928E-11
-2.33,-3.88608E-11
-2.32,-3.88481E-11
-2.31,-3.8524E-11
-2.3,-3.82746E-11
-2.29,-3.86673E-11
-2.28,-3.90992E-11
-2.27,-3.87029E-11
-2.26,-3.77941E-11
-2.25,-3.89005E-11
-2.24,-3.97137E-11
-2.23,-3.78452E-11
-2.22,-3.83796E-11
-2.21,-3.86373E-11
-2.2,-3.82106E-11
-2.19,-3.82591E-11
-2.18,-3.82937E-11
-2.17,-3.94243E-11
-2.16,-4.0606E-11
-2.15,-3.92902E-11
-2.14,-3.80373E-11
-2.13,-3.83679E-11
-2.12,-3.83894E-11
-2.11,-3.8242E-11
-2.1,-3.80482E-11
-2.09,-3.9323E-11
-2.08,-3.51305E-11
-2.07,-3.77132E-11
-2.06,-3.71467E-11
-2.05,-3.73618E-11
-2.04,-3.73823E-11
-2.03,-3.80657E-11
-2.02,-3.83929E-11
-2.0102,-3.89385E-11
-2,-3.54675E-11
-1.99,-4.10285E-11
-1.98,-3.44413E-11
-1.97,-3.69419E-11
-1.96,-3.74612E-11
-1.95,-3.72414E-11
-1.94,-3.4802E-11
-1.93,-3.81223E-11
-1.92,-3.77875E-11
-1.91,-3.87196E-11
-1.9,-3.5412E-11
-1.89,-3.72247E-11
-1.88,-3.5813E-11
-1.87,-3.90504E-11
-1.86,-3.68087E-11
-1.85,-3.60542E-11
-1.84,-3.66282E-11
-1.83,-3.7635E-11
-1.82,-3.81476E-11
-1.81,-3.77851E-11
-1.8,-3.62395E-11
-1.79,-3.68117E-11
-1.78,-3.85136E-11
-1.77,-3.76575E-11
-1.76,-3.65608E-11
-1.75,-3.60619E-11
-1.74,-3.73768E-11
-1.73,-3.77058E-11
-1.72,-3.79561E-11
-1.71,-3.63025E-11
-1.7,-3.64689E-11
-1.69,-3.88777E-11
-1.68,-3.90701E-11
-1.67,-4.25977E-11
-1.66,-3.55023E-11
-1.65,-3.60059E-11
-1.64,-3.68811E-11
-1.63,-3.6957E-11
-1.62,-3.6669E-11
-1.61,-3.32506E-11
-1.6,-3.53635E-11
-1.59,-3.60677E-11
-1.58,-3.70598E-11
-1.57,-3.60176E-11
-1.56,-3.61751E-11
-1.55,-3.58102E-11
-1.54,-3.60699E-11
-1.53,-3.63685E-11
-1.52,-3.53609E-11
-1.51,-3.68779E-11
-1.5,-4.56947E-11
-1.49,-4.27854E-11
-1.48,-4.16833E-11
-1.47,-3.55836E-11
-1.46,-2.79291E-11
-1.45,-3.26124E-11
-1.44,-3.33675E-11
-1.43,-3.46368E-11
-1.42,-3.52205E-11
-1.41,-3.56202E-11
-1.4,-3.54957E-11
-1.39,-3.51953E-11
-1.38,-3.51066E-11
-1.37,-3.555E-11
-1.36,-3.59084E-11
-1.35,-3.57349E-11
-1.34,-3.51563E-11
-1.33,-3.52581E-11
-1.32,-3.57426E-11
-1.31,-3.53843E-11
-1.3,-3.62369E-11
-1.29,-3.43193E-11
-1.28,-3.73245E-11
-1.27,-3.50436E-11
-1.26,-3.50821E-11
-1.25,-3.39723E-11
-1.24,-3.59554E-11
-1.23,-3.50469E-11
-1.22,-3.5341E-11
-1.21,-3.38558E-11
-1.2,-3.50565E-11
-1.19,-3.46551E-11
-1.18,-3.58852E-11
-1.17,-3.43055E-11
-1.16,-3.51591E-11
-1.15,-3.40666E-11
-1.14,-3.61363E-11
-1.13,-3.38647E-11
-1.12,-3.43741E-11
-1.11,-3.39697E-11
-1.1,-3.49452E-11
-1.09,-3.43815E-11
-1.08,-3.37598E-11
-1.07,-3.36884E-11
-1.06,-3.43598E-11
-1.05,-3.52138E-11
-1.04,-3.44314E-11
-1.03,-3.39401E-11
-1.02,-3.32931E-11
-1.01,-3.35955E-11
-1,-3.4166E-11
-0.99,-3.38717E-11
-0.98,-3.29191E-11
-0.97,-3.32899E-11
-0.96,-3.36723E-11
-0.95,-3.37363E-11
-0.94,-3.23026E-11
-0.93,-3.27229E-11
-0.92,-3.3753E-11
-0.91,-3.29454E-11
-0.9,-3.18322E-11
-0.89,-3.22543E-11
-0.88,-3.33009E-11
-0.87,-3.23803E-11
-0.86,-3.19998E-11
-0.85,-3.13512E-11
-0.84,-3.21644E-11
-0.83,-3.27211E-11
-0.82,-3.18586E-11
-0.81,-3.07015E-11
-0.8,-3.12051E-11
-0.79,-3.24296E-11
-0.78,-3.13642E-11
-0.77,-3.06408E-11
-0.76,-3.00923E-11
-0.75,-3.07931E-11
-0.74,-3.06402E-11
-0.73,-2.95193E-11
-0.72,-2.9322E-11
-0.71,-2.93886E-11
-0.7,-2.99988E-11
-0.69,-2.88876E-11
-0.68,-2.79084E-11
-0.67,-2.81446E-11
-0.6602,-2.85436E-11
-0.6502,-2.7428E-11
-0.6402,-2.64695E-11
-0.63,-2.73755E-11
-0.62,-2.75746E-11
-0.61,-2.64695E-11
-0.6,-2.47845E-11
-0.59,-2.50181E-11
-0.58,-2.53237E-11
-0.57,-2.45262E-11
-0.56,-2.29637E-11
-0.55,-2.13981E-11
-0.54,-2.25094E-11
-0.53,-2.23302E-11
-0.52,-2.06247E-11
-0.51,-1.83398E-11
-0.5,-1.81358E-11
-0.49,-1.84289E-11
-0.48,-1.65182E-11
-0.47,-1.41025E-11
-0.46,-1.36512E-11
-0.45,-1.3823E-11
-0.44,-1.1343E-11
-0.43,-8.64399E-12
-0.42,-7.35336E-12
-0.41,-6.47556E-12
-0.4,-5.21289E-12
-0.39,-1.4973E-12
-0.38,1.22327E-12
-0.37,3.65037E-12
-0.36,5.76279E-12
-0.35,7.94784E-12
-0.34,1.28562E-11
-0.33,1.67985E-11
-0.32,1.93109E-11
-0.31,2.26899E-11
-0.3,2.74123E-11
-0.29,3.16679E-11
-0.28,3.6525E-11
-0.27,4.16884E-11
-0.26,4.76305E-11
-0.25,5.44484E-11
-0.24,6.06156E-11
-0.23,6.82317E-11
-0.22,7.604E-11
