-4,-2.13348E-10
-3.99,-2.0966E-10
-3.98,-2.07315E-10
-3.97,-2.06813E-10
-3.96,-2.06272E-10
-3.95,-2.06235E-10
-3.94,-2.05256E-10
-3.93,-2.0469E-10
-3.92,-2.04097E-10
-3.91,-2.01687E-10
-3.9,-2.04499E-10
-3.89,-2.01447E-10
-3.88,-2.01035E-10
-3.87,-2.01511E-10
-3.86,-2.01343E-10
-3.85,-2.01196E-10
-3.84,-2.00607E-10
-3.83,-2.00049E-10
-3.82,-2.00543E-10
-3.81,-1.9975E-10
-3.8,-1.99586E-10
-3.79,-1.99749E-10
-3.78,-1.9946E-10
-3.77,-1.99192E-10
-3.76,-1.98891E-10
-3.75,-1.9905E-10
-3.74,-1.98989E-10
-3.73,-1.98431E-10
-3.72,-1.98506E-10
-3.71,-1.98905E-10
-3.7,-1.98806E-10
-3.69,-1.98565E-10
-3.68,-1.97958E-10
-3.67,-1.97988E-10
-3.66,-1.98673E-10
-3.65,-1.99198E-10
-3.64,-1.98877E-10
-3.63,-1.97616E-10
-3.62,-1.98058E-10
-3.61,-1.99239E-10
-3.6,-1.99321E-10
-3.59,-1.97903E-10
-3.58,-1.9691E-10
-3.57,-1.9756E-10
-3.56,-1.98639E-10
-3.55,-1.97134E-10
-3.54,-1.97342E-10
-3.53,-1.96459E-10
-3.52,-1.97879E-10
-3.51,-1.98426E-10
-3.5,-1.97014E-10
-3.49,-1.96213E-10
-3.48,-1.97923E-10
-3.47,-1.98691E-10
-3.46,-1.98607E-10
-3.45,-1.96124E-10
-3.44,-1.96328E-10
-3.43,-1.97982E-10
-3.42,-1.97193E-10
-3.41,-1.9627E-10
-3.4,-1.95044E-10
-3.39,-1.97086E-10
-3.38,-1.97153E-10
-3.37,-1.96319E-10
-3.36,-1.9978E-10
-3.35,-2.00661E-10
-3.34,-2.00058E-10
-3.33,-2.0506E-10
-3.32,-1.95055E-10
-3.31,-1.96126E-10
-3.3,-1.97066E-10
-3.29,-1.96878E-10
-3.28,-1.95724E-10
-3.27,-1.95735E-10
-3.26,-1.96739E-10
-3.25,-1.96084E-10
-3.24,-1.9529E-10
-3.23,-1.94458E-10
-3.22,-1.95004E-10
-3.21,-1.95703E-10
-3.2,-1.94574E-10
-3.19,-1.93508E-10
-3.18,-1.93733E-10
-3.17,-1.93743E-10
-3.16,-1.93565E-10
-3.15,-1.9408E-10
-3.14,-1.9252E-10
-3.13,-1.92815E-10
-3.12,-1.94766E-10
-3.11,-1.95147E-10
-3.1,-1.93328E-10
-3.09,-1.92003E-10
-3.08,-1.9359E-10
-3.07,-1.94535E-10
-3.06,-1.93618E-10
-3.05,-1.93175E-10
-3.04,-1.93303E-10
-3.03,-1.92782E-10
-3.02,-1.92797E-10
-3.01,-1.93185E-10
-3,-1.92451E-10
-2.99,-1.92856E-10
-2.98,-1.93528E-10
-2.97,-1.92686E-10
-2.96,-1.92075E-10
-2.95,-1.92126E-10
