-4,-2.6202E-11
-3.99,-2.08944E-11
-3.98,-2.17375E-11
-3.97,-2.21691E-11
-3.96,-2.31075E-11
-3.95,-2.15504E-11
-3.94,-1.96365E-11
-3.93,-1.98377E-11
-3.92,-1.99168E-11
-3.91,-1.9417E-11
-3.9,-1.90577E-11
-3.89,-1.74679E-11
-3.88,-1.95697E-11
-3.87,-1.95007E-11
-3.86,-1.91438E-11
-3.85,-1.79081E-11
-3.84,-1.68689E-11
-3.83,-1.68154E-11
-3.82,-1.69498E-11
-3.81,-1.85621E-11
-3.8,-1.83382E-11
-3.79,-1.54028E-11
-3.78,-1.61175E-11
-3.77,-1.9015E-11
-3.76,-2.04696E-11
-3.75,-1.57839E-11
-3.74,-1.57288E-11
-3.73,-1.5945E-11
-3.72,-1.71452E-11
-3.71,-1.67552E-11
-3.7,-1.58205E-11
-3.69,-1.65339E-11
-3.68,-1.57503E-11
-3.67,-1.6067E-11
-3.66,-1.64651E-11
-3.65,-1.73405E-11
-3.64,-1.58911E-11
-3.63,-1.62943E-11
-3.62,-1.66983E-11
-3.61,-1.62672E-11
-3.6,-1.56853E-11
-3.59,-1.52727E-11
-3.58,-1.60308E-11
-3.57,-1.64943E-11
-3.56,-1.56143E-11
-3.55,-1.54807E-11
-3.54,-1.62893E-11
-3.53,-1.61195E-11
-3.52,-1.69721E-11
-3.51,-1.62468E-11
-3.5,-1.63941E-11
-3.49,-1.62613E-11
-3.48,-1.6178E-11
-3.47,-1.62034E-11
-3.46,-1.63937E-11
-3.45,-1.61199E-11
-3.44,-1.46975E-11
-3.43,-1.57036E-11
-3.42,-1.65774E-11
-3.41,-1.54161E-11
-3.4,-1.6448E-11
-3.39,-1.60712E-11
-3.38,-1.58845E-11
-3.37,-1.6436E-11
-3.36,-1.57954E-11
-3.35,-1.53936E-11
-3.34,-1.62325E-11
-3.33,-1.47298E-11
-3.32,-1.48027E-11
-3.31,-1.47979E-11
-3.3,-1.64032E-11
-3.29,-1.73628E-11
-3.28,-1.74007E-11
-3.27,-1.65251E-11
-3.26,-1.5295E-11
-3.25,-1.48373E-11
-3.24,-1.54191E-11
-3.23,-1.64082E-11
-3.22,-1.53024E-11
-3.21,-1.46723E-11
-3.2,-1.52584E-11
-3.19,-1.6981E-11
-3.18,-1.61879E-11
-3.17,-1.38883E-11
-3.16,-1.6079E-11
-3.15,-1.57937E-11
-3.14,-1.57857E-11
-3.13,-1.53318E-11
-3.12,-1.51829E-11
-3.11,-1.62647E-11
-3.1,-1.61927E-11
-3.09,-1.56795E-11
-3.08,-1.46518E-11
-3.07,-1.47701E-11
-3.06,-1.55903E-11
-3.05,-1.58684E-11
-3.04,-1.54105E-11
-3.03,-1.51167E-11
-3.02,-1.52264E-11
-3.01,-1.60145E-11
-3,-1.52113E-11
-2.99,-1.49322E-11
-2.98,-1.50636E-11
-2.97,-1.53916E-11
-2.96,-1.52608E-11
-2.95,-1.51029E-11
-2.94,-1.51244E-11
-2.93,-1.52614E-11
-2.92,-1.59231E-11
-2.91,-1.53562E-11
-2.9,-1.48993E-11
-2.89,-1.48286E-11
-2.88,-1.52479E-11
-2.87,-1.5403E-11
-2.86,-1.52884E-11
-2.85,-1.4929E-11
-2.84,-1.49612E-11
-2.83,-1.50059E-11
-2.82,-1.52698E-11
-2.81,-1.4761E-11
-2.8,-1.54119E-11
-2.79,-1.51932E-11
-2.78,-1.46317E-11
-2.77,-1.49848E-11
-2.76,-1.46886E-11
-2.75,-1.46478E-11
-2.74,-1.51379E-11
-2.73,-1.536E-11
-2.72,-1.51427E-11
-2.71,-1.49685E-11
-2.7,-1.49791E-11
-2.69,-1.46329E-11
-2.68,-1.45844E-11
-2.67,-1.44649E-11
-2.66,-1.4246E-11
-2.65,-1.48443E-11
-2.64,-1.36326E-11
-2.63,-1.42999E-11
-2.62,-1.46739E-11
-2.61,-1.46234E-11
-2.6,-1.45743E-11
-2.59,-1.4179E-11
-2.58,-1.42569E-11
-2.57,-1.50272E-11
-2.56,-1.48411E-11
-2.55,-1.41836E-11
-2.54,-1.44142E-11
-2.53,-1.47574E-11
-2.52,-1.50463E-11
-2.51,-1.54928E-11
-2.5,-1.44522E-11
-2.49,-1.49369E-11
-2.48,-1.56427E-11
-2.47,-1.51526E-11
-2.46,-1.47536E-11
-2.45,-1.50946E-11
-2.44,-1.45977E-11
-2.43,-1.56539E-11
-2.42,-1.49377E-11
-2.41,-1.46377E-11
-2.4,-1.46439E-11
-2.39,-1.53795E-11
-2.38,-1.49224E-11
-2.37,-1.43665E-11
-2.36,-1.38366E-11
-2.35,-1.36549E-11
-2.34,-1.32994E-11
-2.33,-1.38921E-11
-2.32,-1.49719E-11
-2.31,-1.46168E-11
-2.3,-1.42788E-11
-2.29,-1.35847E-11
-2.28,-1.43293E-11
-2.27,-1.4451E-11
-2.26,-1.43568E-11
-2.25,-1.36863E-11
-2.24,-1.41478E-11
-2.23,-1.43023E-11
-2.22,-1.44576E-11
-2.21,-1.36197E-11
-2.2,-1.3737E-11
-2.19,-1.46749E-11
-2.18,-1.44027E-11
-2.17,-1.39506E-11
-2.16,-1.31175E-11
